job_id,memory_GB,network_log10_MBps,local_IO_log10_MBps,NFS_IO_log10_MBps,failed
jobID549900,7.4794,-1.9504,0.5736,-3.0000,0
jobID253387,60.8616,3.3626,0.1197,2.0933,0
jobID2004432,9.4613,0.5202,-0.3306,-0.1441,0
jobID1907756,7.5962,3.1831,0.6915,-1.3211,0
jobID630517,29.6689,1.0362,-0.0426,0.9522,0
jobID2457523,51.6856,1.6462,0.0012,-3.0000,0
jobID2012110,43.8748,-0.9450,-0.5796,-3.0000,0
jobID1336741,47.7607,3.5917,-0.6255,-2.0698,0
jobID647671,16.1460,0.4609,0.5788,-3.0000,0
jobID2670971,32.7637,-1.5500,0.5480,-2.9568,0
jobID1399865,55.2881,0.5993,0.6927,-3.0000,0
jobID323919,14.6229,-1.9789,-0.2946,-3.0000,0
jobID3512128,5.0354,1.1435,0.6428,-3.0000,0
jobID167120,14.5720,2.7849,-0.4808,-3.0000,0
jobID2047375,16.4215,3.1634,0.1456,-1.4284,0
jobID776616,7.5192,3.0071,0.4013,-1.4926,0
jobID2730875,5.1936,2.5369,-1.1346,-2.9309,0
jobID2339538,18.7809,0.5547,0.7570,-3.0000,0
jobID3443136,5.0856,-0.4211,-0.0886,-3.0000,0
jobID936789,29.6488,2.4819,-1.0666,0.7191,0
jobID426307,22.2858,0.6421,0.7223,-3.0000,0
jobID703841,7.7562,-0.7468,-1.3313,-3.0000,0
jobID3191042,7.5053,1.8838,-1.2613,-0.6003,0
jobID2072246,127.9547,3.0885,1.0825,-3.0000,0
jobID191974,7.3873,3.2343,0.6006,-1.2709,0
jobID460378,19.4075,-1.1718,-0.3477,-3.0000,0
jobID3046784,4.9549,2.5864,-1.0826,-3.0000,0
jobID201337,58.6928,2.5295,0.1309,1.7730,0
jobID554877,7.5068,2.9766,-0.9303,-3.0000,0
jobID835965,22.2339,2.6829,-0.3277,1.8150,0
jobID431267,7.2756,2.5331,-1.2755,1.3319,0
jobID1228589,56.2184,-0.9281,-1.0352,0.5422,0
jobID1217293,12.2002,1.1111,-1.0451,-0.2765,0
jobID480653,15.1591,3.6456,-0.2110,1.4844,0
jobID2106941,7.9326,0.4229,-0.4316,-1.1536,0
jobID609919,7.4716,2.2017,-0.7975,-1.9507,0
jobID1775378,20.2639,2.7821,-1.1930,1.8464,0
jobID715314,58.9706,3.8204,-0.0757,-3.0000,0
jobID1592230,19.6435,-0.2292,-0.9833,-0.2512,0
jobID808474,63.9097,-1.2138,1.1331,-3.0000,0
jobID167209,29.4446,-1.2155,0.9945,-3.0000,0
jobID1205993,16.2457,3.2019,-1.1235,-3.0000,0
jobID1317037,8.2070,2.1433,-0.7849,-0.3522,0
jobID57108,72.7944,3.6350,0.5230,2.1000,0
jobID794942,7.1832,-0.9377,-0.8717,-0.7027,0
jobID2255767,21.4423,3.0546,-1.0043,-3.0000,0
jobID443205,7.2483,-0.6165,-1.2197,-0.3616,0
jobID202243,7.4028,2.8821,0.2597,-1.6131,0
jobID2002314,9.7818,0.7938,0.1823,-1.1967,1
jobID1550919,15.4416,-1.6709,0.8685,-3.0000,0
jobID12128,19.0189,-0.2001,0.9122,-3.0000,0
jobID423076,7.4416,-0.3738,-0.8749,-3.0000,0
jobID3509908,5.0806,-2.6794,-0.3331,-3.0000,0
jobID2013392,87.9495,0.5699,0.8584,-0.1027,0
jobID1535886,9.7138,0.4332,0.1813,-0.0165,0
jobID1038538,44.4701,2.5657,-0.3390,-2.8087,0
jobID3588109,7.7231,1.1017,0.1483,-3.0000,0
jobID407500,14.7038,3.2464,-0.7921,-3.0000,0
jobID3058979,15.4095,-1.9203,1.1401,-3.0000,0
jobID122568,21.8664,3.2708,-0.6939,-3.0000,0
jobID389071,7.3589,-1.1319,-1.1624,-1.2040,0
jobID1273668,15.7519,1.4618,-1.0740,0.9180,0
jobID823867,22.6891,3.5885,-0.7120,-3.0000,0
jobID638143,7.4034,3.0159,-0.7910,-3.0000,0
jobID753250,12.2545,-0.2974,0.3238,-1.7408,1
jobID330140,60.2209,2.2548,0.3130,2.2420,0
jobID2662530,4.9858,2.3201,-0.6428,-2.9516,0
jobID2360976,8.0135,-0.0027,0.3271,-3.0000,0
jobID3544326,5.0464,2.4314,-0.2946,-2.6647,0
jobID3525426,28.9352,0.2487,1.4119,-3.0000,0
jobID2407676,47.4440,-0.8238,0.4843,-3.0000,0
jobID1336698,31.4006,2.4421,0.1364,-3.0000,0
jobID3100873,5.2995,0.7515,0.2755,-3.0000,0
jobID750136,16.0433,-1.8904,0.4068,-3.0000,0
jobID3375405,5.5452,2.5991,-1.4436,-3.0000,0
jobID381081,29.4955,2.8150,-0.1942,-1.8820,0
jobID1723976,9.8790,0.3815,0.1226,0.0713,0
jobID635548,14.6382,-0.4603,1.4242,-3.0000,0
jobID3511194,4.9754,0.1074,0.2016,-3.0000,1
jobID3501863,32.6597,-1.3008,0.8332,-2.9210,0
jobID483546,7.9713,0.0128,0.2075,-3.0000,0
jobID978725,54.8932,-0.6417,-1.0059,-0.7857,0
jobID276867,25.4993,1.2538,-0.4594,3.1846,0
jobID404309,7.4167,2.9632,-0.6462,-3.0000,0
jobID2840904,7.8138,0.3600,0.4646,-3.0000,1
jobID1238983,15.3930,-1.9400,-0.4823,-3.0000,0
jobID58334,7.7440,0.8929,0.4438,-1.0498,1
jobID610807,7.3777,2.6049,0.0313,-2.8837,0
jobID1972677,8.2574,2.1843,-0.9085,0.1382,0
jobID2000456,9.7764,0.6162,0.8614,-3.0000,0
jobID1719533,9.8566,-0.5144,-0.1486,-3.0000,0
jobID2137904,7.6417,-2.0074,-1.0049,-3.0000,0
jobID1143679,69.2351,3.5049,-0.4902,-2.9516,0
jobID3180516,5.1759,-0.2383,0.8511,-3.0000,0
jobID401039,7.2574,3.0142,-0.8444,-3.0000,0
jobID235381,44.2345,-0.0745,-0.4310,0.3047,0
jobID21931,29.0385,1.2636,-0.3776,3.1520,0
jobID1534291,9.9473,0.1957,0.4989,-0.0708,0
jobID3062673,12.4811,-0.7838,-1.1003,-0.8453,0
jobID578355,15.7629,3.4019,-0.6927,-3.0000,0
jobID1264686,111.1153,1.2962,-0.5140,-2.9993,0
jobID267837,7.4627,2.6719,-0.5754,-3.0000,0
jobID1174145,14.7872,3.4792,-0.8094,-2.9989,0
jobID1315588,11.5243,-0.2356,-0.6529,-0.4634,0
jobID1076854,29.3684,2.2413,-0.3672,-3.0000,0
jobID2343012,21.7714,3.1042,-0.6229,0.7666,0
jobID1149950,39.4473,3.0746,0.1415,-3.0000,0
jobID3513463,5.0901,0.1091,0.1506,-3.0000,1
jobID2837164,15.0673,0.2472,0.2995,-0.7835,0
jobID1757824,10.5494,2.8459,-1.2085,0.0413,0
jobID1484728,10.0722,0.4507,-1.2107,-3.0000,0
jobID2642144,9.9881,-0.0881,-0.7695,-0.5042,0
jobID3546652,5.1200,2.6845,-0.8733,-2.4401,0
jobID589957,29.6777,1.2547,-0.3319,-3.0000,0
jobID486324,14.6430,1.0744,0.5601,-3.0000,0
jobID116082,29.4236,3.2457,-0.4088,-3.0000,0
jobID1852287,39.3186,-1.5583,0.6441,-3.0000,0
jobID3373262,32.4414,-1.2903,1.1292,-2.9052,0
jobID3180257,5.1616,2.6952,-0.9617,2.9682,0
jobID693434,7.4039,-0.0091,0.2234,-3.0000,0
jobID3290365,5.1454,-2.2688,0.0967,-3.0000,0
jobID56481,7.6611,2.8054,-1.2808,-3.0000,0
jobID2207778,172.1472,-0.9250,1.3370,-3.0000,1
jobID2587799,33.5916,-0.2957,1.3836,-3.0000,0
jobID1261442,223.5528,1.4480,1.9822,-3.0000,0
jobID265060,58.0377,3.4820,0.3619,1.8507,0
jobID1008396,8.3728,2.4788,-1.3065,0.3715,0
jobID1238860,18.9609,-0.1353,-0.7533,-0.1648,0
jobID281315,7.3306,0.8162,0.5354,-1.4343,1
jobID1778926,7.5357,0.8434,-0.3264,0.1508,0
jobID1681363,36.5165,0.8578,-0.7568,0.8451,0
jobID2669160,5.0474,3.2925,0.7310,-1.2257,0
jobID1273509,15.7403,0.3477,-0.7804,1.2677,0
jobID678522,58.4720,3.3297,0.0661,2.1105,0
jobID1378264,43.0367,3.3097,-0.4384,-3.0000,0
jobID1218441,19.4154,3.2627,-0.9180,-1.2656,0
jobID489057,22.6367,3.1306,-0.5188,-3.0000,0
jobID3267284,40.8882,1.9814,0.0456,-1.0483,0
jobID1098754,58.1917,1.6909,0.9775,-3.0000,0
jobID1914825,19.1938,-0.1280,0.3404,1.6290,0
jobID785616,11.3454,2.1863,-1.0572,1.4316,0
jobID830551,15.4595,1.0818,0.9655,-3.0000,0
jobID482947,7.5484,-0.0266,0.2632,-3.0000,0
jobID2544773,32.6486,-1.4399,0.5089,-2.9824,0
jobID662246,14.8148,-1.6224,0.3899,-1.9223,0
jobID1006479,40.0031,-0.1751,-0.0389,-3.0000,0
jobID2817433,5.0744,2.0916,-1.3645,1.1618,0
jobID3643299,4.9828,1.1947,0.6561,-3.0000,1
jobID2484009,18.4945,3.6660,-1.2543,-3.0000,0
jobID1628246,34.8824,3.4726,-0.3890,-2.4991,0
jobID778014,22.1480,-1.3249,-0.7504,-2.9548,0
jobID2641444,10.0415,0.0381,-0.7607,-0.1538,0
jobID437241,7.3865,2.9750,-0.7894,-3.0000,0
jobID1627613,21.5581,2.8959,0.4463,-3.0000,0
jobID296448,22.8489,3.5447,-0.7416,-1.5185,1
jobID2414271,13.1222,2.1786,-1.1144,-2.8341,0
jobID2992028,10.0900,2.6652,-0.9844,0.7862,0
jobID444745,29.6255,2.6864,-0.2539,1.5142,0
jobID2660985,5.1380,2.6011,-0.8639,-0.9947,0
jobID1525984,62.0050,3.4812,0.2201,1.5181,0
jobID3326435,19.8591,2.8045,-0.0440,1.4429,0
jobID2567634,15.1954,-1.0119,0.2383,-3.0000,0
jobID3208278,10.1277,1.0149,-0.5275,-0.8804,0
jobID1518932,22.4563,1.7170,-0.3782,1.6483,0
jobID1387226,7.7710,2.3422,-1.2373,-0.7685,0
jobID853571,7.3752,-0.7000,-0.7576,-0.3313,0
jobID2910454,14.9300,2.7131,-0.8386,1.3173,0
jobID2393971,19.5685,2.7694,-0.9342,1.8539,0
jobID2582877,33.7236,-1.2909,0.8680,-2.9097,0
jobID1508522,33.4346,-1.5632,-0.7706,-3.0000,0
jobID1597668,78.1995,3.1534,0.1270,-3.0000,1
jobID764283,79.8082,1.2947,0.0703,1.1386,0
jobID1849911,9.9994,0.3422,0.4526,0.0571,0
jobID1081642,64.8565,3.8119,-0.9510,-2.1477,0
jobID854444,14.9604,-1.4227,-0.5186,-1.6516,0
jobID515641,30.2310,2.1310,0.0881,2.1507,0
jobID1081476,19.1127,1.1158,0.8852,-1.6639,0
jobID1928438,10.6428,2.5395,-0.9310,-3.0000,0
jobID1890652,10.2672,-2.2734,-0.8475,-3.0000,0
jobID395014,7.5772,-0.3284,-0.9221,-0.3670,0
jobID3079611,18.3340,3.5858,-1.0411,-3.0000,0
jobID1308729,164.2080,-1.3011,-0.5606,-3.0000,0
jobID2150354,19.8573,3.0906,-0.8640,-3.0000,0
jobID370725,7.3777,2.8702,0.3068,-1.6245,0
jobID1095061,58.4839,0.0973,-0.3079,-0.0321,0
jobID3638777,35.2690,-1.3059,0.9091,-2.9137,0
jobID1990217,36.6013,3.3073,-1.2053,1.8874,0
jobID699088,23.1695,3.2374,-0.6413,-1.2690,1
jobID1972862,7.8513,2.1763,-0.7297,-0.2452,0
jobID2255838,20.9707,3.0165,-0.4451,-3.0000,0
jobID103700,29.1534,2.1650,0.5849,-2.5900,0
jobID2411542,21.7982,-0.0304,0.1765,-3.0000,0
jobID3609144,5.0778,0.8801,0.3325,-3.0000,0
jobID2068829,318.9564,3.0782,-0.4547,-2.9517,0
jobID1595026,32.4387,2.0587,-0.5479,-3.0000,0
jobID1145760,22.8202,2.4529,-1.7837,-3.0000,1
jobID3167550,12.1638,2.3296,-0.2337,-3.0000,0
jobID345533,14.9973,-1.7035,-0.9962,-2.0999,0
jobID1172151,9.8164,1.6274,-0.8584,1.6217,0
jobID1165078,30.7778,0.3507,0.7784,-0.2483,0
jobID2492473,7.7233,-1.5968,0.2466,-3.0000,0
jobID3241024,38.2658,3.7995,-1.1029,-2.9610,0
jobID1639995,10.0320,0.3798,0.2289,0.0673,0
jobID768299,14.7654,-0.7697,0.8422,-3.0000,0
jobID3269351,21.2555,1.4467,1.2171,-3.0000,0
jobID2675858,21.2093,3.5626,-0.8965,-3.0000,0
jobID1538505,76.5147,0.3862,1.6503,-3.0000,0
jobID431263,22.2070,2.8465,-0.5145,-3.0000,0
jobID3513970,5.0038,0.1147,0.3560,-3.0000,1
jobID327498,7.2914,3.0249,-0.8442,-3.0000,0
jobID1417220,15.7517,1.6244,-0.1387,1.6065,0
jobID2152543,50.9085,1.1644,0.3403,0.4126,0
jobID1294140,54.8927,0.1729,-0.5326,0.1388,0
jobID492980,7.4753,2.9406,-0.4259,-2.9608,0
jobID1793349,150.0228,3.7903,-0.2833,-1.9381,0
jobID2486466,10.1768,2.6442,-0.3761,2.2413,0
jobID1882500,10.5767,0.4659,-0.2754,-3.0000,0
jobID3264953,38.2464,3.7667,-0.9900,-2.9532,0
jobID3539868,5.0283,2.5609,-0.9679,-2.9190,0
jobID2287911,7.5210,-0.1203,-1.1522,-0.7501,0
jobID2281343,10.0904,0.5775,0.3146,-0.0057,0
jobID1502853,8.2174,-0.7597,-1.1029,-0.7948,0
jobID1120097,7.6106,2.4874,-1.2527,0.5822,0
jobID1004363,19.0523,-1.3057,-0.2888,-3.0000,0
jobID3143656,21.1682,1.4934,-0.5445,0.5434,0
jobID2337696,15.8311,-0.6793,0.1079,-2.6645,0
jobID348032,29.6891,2.7563,-0.4996,1.7887,0
jobID563372,7.3995,0.0585,-0.2165,-3.0000,0
jobID346868,14.9631,-1.6957,-0.9355,-2.1246,0
jobID249103,30.2916,2.8149,-0.7146,-1.0213,0
jobID1737123,7.7629,-0.7056,-0.9542,-1.4048,0
jobID2271352,3.6769,0.5516,-0.6445,0.0409,0
jobID38422,29.2421,3.2642,-0.8092,-3.0000,0
jobID782989,29.3679,0.9357,0.2272,2.8882,0
jobID1163908,23.7594,2.4945,-0.6814,1.2684,0
jobID393721,15.2193,3.4832,-0.7991,-3.0000,0
jobID3509311,4.9438,2.5739,-1.0593,-3.0000,0
jobID853463,7.4728,-0.3873,-0.3291,-0.0831,0
jobID1781677,18.4906,2.4798,-0.9943,-2.9938,0
jobID105088,29.0241,2.7551,-0.6090,1.5397,0
jobID248757,29.6703,2.6179,-0.0706,2.1226,0
jobID1234087,88.8724,2.8633,-0.0470,2.3842,0
jobID1273438,20.2329,0.3942,0.2175,1.0044,0
jobID2269956,7.3753,0.5572,1.1592,-3.0000,0
jobID230987,7.4464,2.8821,0.3046,-1.6131,0
jobID430451,21.9071,3.1229,-0.0672,-3.0000,0
jobID289407,7.5425,-2.3661,-1.0885,-3.0000,0
jobID1579197,23.4187,3.6374,-0.8400,-3.0000,0
jobID1970677,11.7746,0.6247,-0.3609,1.7795,0
jobID1791026,14.7569,3.0125,0.2587,1.1061,1
jobID1465918,8.0174,2.5709,0.1964,1.4116,0
jobID474607,10.8356,-0.8582,-0.8511,-0.6068,0
jobID1440381,24.8385,-0.0051,-0.7432,-0.0307,0
jobID3440964,4.9557,0.1075,0.1590,-3.0000,1
jobID501485,15.1631,0.3237,0.5852,-3.0000,0
jobID2279349,23.9749,1.9651,-0.5533,-3.0000,0
jobID749305,8.0807,-0.8905,-1.1555,-3.0000,0
jobID55247,31.0904,3.0156,0.7619,-3.0000,0
jobID1439414,27.0956,-0.3491,0.0453,0.4397,0
jobID1937658,9.9840,2.9394,-0.7991,2.4224,0
jobID2336375,8.0394,-1.2634,-0.6553,-1.5268,0
jobID2256121,21.4434,3.0857,-1.0540,-3.0000,0
jobID2090494,25.3082,1.2857,1.0102,-3.0000,0
jobID2109581,8.0872,-1.3790,-1.0974,-2.0223,0
jobID601827,22.5848,3.2699,-0.6711,-3.0000,0
jobID2054711,55.3215,0.2173,0.2867,0.0473,0
jobID1968499,66.5940,2.8324,-0.5410,-3.0000,0
jobID1224140,166.8192,1.0277,0.4882,-3.0000,0
jobID262636,59.4266,2.8507,0.0421,2.3343,0
jobID1952922,20.3339,2.4037,-0.0978,-3.0000,0
jobID1946271,44.4725,-1.6634,-1.0802,-1.9078,0
jobID888002,32.1121,-1.5610,-0.6886,-2.9965,0
jobID1758279,14.1204,1.7762,-1.1351,1.7283,0
jobID3076952,25.4652,3.2559,-0.7383,1.5852,0
jobID860065,7.4284,2.4476,-1.3196,0.4104,0
jobID2586453,35.4060,-0.9854,1.0947,-2.9210,0
jobID897671,41.8419,0.4013,0.8506,-3.0000,0
jobID3439014,31.9764,-1.2858,0.9609,-2.9210,0
jobID3511384,5.0036,0.7666,0.2641,-3.0000,0
jobID878641,9.5960,0.5454,0.1528,0.0378,0
jobID1018450,7.8794,-2.5896,-0.1971,-3.0000,0
jobID1697083,29.5135,2.8124,-0.4054,1.5225,0
jobID1772647,19.9094,-2.5683,0.0115,-3.0000,0
jobID2853013,37.3061,3.7307,0.2773,-1.8383,0
jobID335108,7.3493,2.7969,-0.3642,-3.0000,0
jobID557595,29.8235,2.7402,-0.5054,1.5596,0
jobID1235116,28.7425,3.4288,-0.8434,-3.0000,0
jobID2220959,7.9032,-0.9806,0.5506,-3.0000,0
jobID2685597,5.0372,-1.9257,-0.3044,-3.0000,0
jobID3563231,10.5856,3.3221,-0.6899,-3.0000,0
jobID2491396,10.0988,-0.0773,-0.9844,-0.3945,0
jobID300735,15.3645,0.5560,-0.0567,-3.0000,0
jobID823913,22.2902,3.5540,-0.6184,-3.0000,0
jobID590482,7.7544,-1.5048,-0.5343,-3.0000,0
jobID2528301,10.0605,-0.1713,-1.0747,-0.5313,0
jobID2074633,10.2388,0.5044,0.4449,-0.0925,0
jobID1163889,64.0036,-0.9771,0.0122,-2.9331,0
jobID590093,7.3721,0.7278,-1.3649,-0.5140,0
jobID1917105,18.5003,-0.6606,-0.8823,-0.7304,0
jobID2726345,16.6640,-1.6154,-1.1986,-2.9959,0
jobID712890,11.6445,-1.8623,-0.8439,-3.0000,0
jobID1014760,12.2913,2.8013,-1.5440,-2.4877,0
jobID134841,29.0957,1.1127,-0.1679,2.4717,0
jobID913470,68.2397,3.1714,-0.3520,-3.0000,0
jobID2587768,33.6626,-1.3058,1.2422,-2.9241,0
jobID2142148,19.6520,-0.1200,-0.7616,-0.1547,0
jobID420191,55.9250,1.3115,0.3252,-3.0000,0
jobID1163088,19.8021,-0.1431,-0.2528,-0.1676,0
jobID2032729,10.6560,2.8803,-1.0364,-3.0000,0
jobID2698468,12.5596,-1.4690,-0.5724,-3.0000,0
jobID405382,11.2690,-0.2783,-0.6684,-3.0000,0
jobID753279,11.7805,-1.9639,-0.9427,-3.0000,0
jobID3176765,4.9706,0.5503,0.6255,-3.0000,1
jobID1666704,9.9383,-0.2176,0.3744,-3.0000,0
jobID555017,44.4160,0.5340,0.2310,-3.0000,0
jobID648159,15.5869,-0.1101,0.0771,-3.0000,0
jobID2621005,19.7703,2.6892,-0.5111,1.7252,0
jobID1938516,20.1600,3.1899,-0.3762,-3.0000,0
jobID3545980,5.0026,2.7485,-0.7316,-2.4230,0
jobID1269580,10.2718,2.3019,-0.7409,-3.0000,0
jobID509936,40.3258,-1.2868,-0.2264,-2.9923,0
jobID724929,55.6120,2.3240,-0.1359,-3.0000,0
jobID3085047,14.9379,3.0022,-0.6958,1.5248,0
jobID1360636,9.7530,2.1064,-0.8173,2.0654,0
jobID1275788,25.1668,-1.2591,-0.1516,-3.0000,0
jobID1918698,9.9630,0.5221,0.2729,-0.1320,0
jobID2592800,33.8561,-1.2308,1.0094,-2.9175,0
jobID3290361,5.0361,-1.3140,-0.7047,1.1342,0
jobID584698,12.0634,0.7177,-0.3017,-1.2909,0
jobID2271142,7.3450,0.7980,-0.2798,0.0359,0
jobID3566059,5.0732,-2.2562,-0.3023,-3.0000,0
jobID3164401,4.9576,2.6684,-1.3984,-3.0000,0
jobID76613,7.7543,0.8970,-0.2533,-1.3810,0
jobID252716,30.4816,2.7981,0.0478,-1.0419,0
jobID2585710,33.7716,-1.5464,0.5667,-2.9548,0
jobID768350,7.4279,-2.1356,-0.9719,-3.0000,0
jobID1187591,19.8793,-1.5369,0.0934,-3.0000,0
jobID1416679,8.2215,-1.1075,-1.0651,-1.4603,0
jobID1640639,64.7464,-1.2701,0.2095,-2.9917,0
jobID552050,11.3818,-0.2862,0.1981,-3.0000,0
jobID407429,10.8003,-0.0999,-0.6199,-3.0000,0
jobID139644,72.4774,1.3904,0.1387,-3.0000,0
jobID1404895,33.5554,3.4420,-0.4861,-1.8272,0
jobID232451,15.4611,-1.5003,-0.8219,-3.0000,0
jobID591752,29.4413,1.3037,-0.1636,-3.0000,0
jobID1537474,7.7336,1.9889,-0.5626,0.4906,0
jobID246246,88.8455,2.0953,0.4697,-3.0000,0
jobID3441571,4.8880,0.5726,0.5638,-3.0000,1
jobID2314021,142.9104,-1.3317,-0.6231,-2.9934,0
jobID608541,22.2717,3.1763,-0.5417,-3.0000,0
jobID3546224,5.0697,2.6729,-1.4505,-0.9927,0
jobID740582,7.5551,2.5408,0.0357,-1.9336,0
jobID1088884,7.8266,2.5110,-1.3525,0.4193,0
jobID1329240,7.9988,-0.2368,-0.9917,-0.2583,0
jobID1228648,44.2350,-0.0218,-0.2252,-0.1626,0
jobID585052,7.3879,2.4690,-0.8451,-0.6377,0
jobID1627844,21.1825,3.0374,-0.3724,-3.0000,0
jobID388925,7.3544,-1.0371,-0.9483,-1.1044,0
jobID1348877,12.9907,0.3501,-0.2012,-3.0000,0
jobID268978,14.7819,3.7615,-0.6650,1.1360,0
jobID823897,23.2421,3.5713,-0.7287,-3.0000,0
jobID2253663,16.1351,1.7075,-0.9083,-3.0000,0
jobID3765,9.8386,2.0160,0.6252,-3.0000,0
jobID2075947,24.4189,-1.8862,0.5459,-3.0000,0
jobID1612397,65.7272,3.3301,-0.8501,-3.0000,0
jobID733584,7.5897,0.5271,0.7730,-3.0000,0
jobID843989,14.6186,3.0880,-1.0481,-3.0000,0
jobID1269347,10.0890,2.6235,-1.1818,-3.0000,0
jobID928295,37.8923,3.5385,-1.0290,-3.0000,0
jobID497696,29.8580,3.6402,-0.2793,-3.0000,0
jobID960382,31.6615,2.8278,-0.8030,2.2392,0
jobID2396207,41.2650,3.0480,-0.8423,-3.0000,0
jobID230126,103.1216,3.3697,-0.6177,-3.0000,0
jobID509889,60.0392,2.6463,0.5739,2.6226,0
jobID2623470,20.9481,3.7203,-1.3222,0.9098,0
jobID1917615,18.5474,-0.8963,0.9499,-3.0000,0
jobID2585230,33.5024,-0.9976,0.9235,-2.9175,0
jobID1848992,28.7830,-1.6636,0.4943,-3.0000,0
jobID546872,14.9061,3.5785,-0.3616,-1.0572,0
jobID420608,22.3620,3.0381,-0.8039,-3.0000,0
jobID3182387,5.0121,0.0591,-1.4192,-0.1272,0
jobID2020919,33.3100,-1.5954,-1.2424,-3.0000,0
jobID474655,11.1272,-0.7172,-0.2393,-0.6638,0
jobID1385058,8.2429,1.9532,0.0055,0.3333,0
jobID364513,15.6030,1.0832,0.9738,-3.0000,0
jobID1281081,31.4354,3.4298,-0.9044,-3.0000,1
jobID1828874,7.9309,0.0040,-1.2205,-3.0000,0
jobID1970171,12.3622,1.9909,-0.9945,0.2711,0
jobID1294094,54.5290,0.2601,0.6407,-3.0000,0
jobID1466180,7.4484,-0.2879,-0.7706,-2.0506,0
jobID281299,7.5869,0.0093,0.1082,-3.0000,0
jobID3503232,32.3298,-0.9777,0.9036,-2.9297,0
jobID20583,18.7048,-0.6606,0.6359,-3.0000,0
jobID231848,14.8682,0.3622,0.4951,-3.0000,0
jobID3175921,5.0663,-0.4992,0.0108,-3.0000,0
jobID2525500,7.5269,1.9713,-0.1454,-3.0000,0
jobID541928,18.7187,1.8060,0.5911,1.7910,0
jobID1624520,44.1169,-0.9536,0.3059,-2.9779,0
jobID1627721,21.2544,2.8010,-0.5802,-3.0000,0
jobID3567020,35.2979,-0.8005,1.1643,-3.0000,0
jobID1870496,20.3997,0.1100,-0.5812,0.0915,0
jobID3624744,5.1829,-0.5142,-0.1040,-3.0000,0
jobID3561400,22.4325,3.6977,-1.3013,0.8938,0
jobID3341040,4.9503,3.0666,-0.7211,-3.0000,0
jobID1969251,54.3909,-0.5257,-0.1057,-3.0000,0
jobID1848263,9.5888,0.4700,0.3284,-0.0834,0
jobID1973586,100.5107,-0.0759,0.5512,-0.2177,0
jobID649213,15.4989,-0.0610,0.2931,-3.0000,0
jobID3177962,4.9816,0.1298,0.2205,-3.0000,1
jobID1298676,43.6730,-1.6962,-0.1871,-2.7702,0
jobID365009,19.2088,-0.0832,-0.6262,-0.1115,0
jobID445692,22.1972,3.1436,-0.2540,-3.0000,0
jobID3166609,9.8886,3.1379,-0.5789,-3.0000,0
jobID455756,22.4673,3.3940,-0.7051,-3.0000,0
jobID1606126,12.7511,1.5885,-0.7044,1.6123,0
jobID2975765,10.0420,-0.0309,-1.0843,-0.6366,0
jobID2391738,43.2382,-0.3374,0.3295,-3.0000,0
jobID227417,45.2232,-1.0188,-0.1867,-3.0000,0
jobID2535707,10.1290,2.8522,-0.3078,-1.3732,1
jobID2008714,7.8147,0.7875,-0.6875,0.2928,0
jobID48109,7.2326,-2.2882,0.1259,-3.0000,0
jobID2662866,5.1949,2.6619,-1.2481,-2.5038,0
jobID1541180,10.0593,-0.0294,0.1787,-3.0000,0
jobID1854527,10.6905,2.2558,0.5365,-3.0000,0
jobID661081,7.3741,0.6412,0.9335,-3.0000,0
jobID2764575,20.0717,3.2257,-0.3286,-0.8656,1
jobID853700,7.4625,-0.7357,-0.9872,-0.3250,0
jobID770319,400.6585,3.5936,0.7855,-3.0000,0
jobID703415,15.6850,2.5765,0.5642,2.2953,0
jobID1192316,20.3008,0.4133,0.4120,0.5167,0
jobID1279736,61.8367,-1.3642,-0.5248,-2.9900,0
jobID2709068,37.8064,3.7841,-1.0087,-1.9591,0
jobID509659,22.2947,3.0098,-0.7829,-3.0000,0
jobID1595416,19.8941,0.7617,0.2829,-3.0000,0
jobID288660,29.6666,0.8999,0.2118,1.3185,1
jobID1945381,43.2386,-1.8796,0.4270,-3.0000,0
jobID537351,7.2758,0.6527,0.8413,-3.0000,0
jobID191001,7.3930,2.9164,-1.0607,-3.0000,0
jobID1507624,26.4726,3.3023,-0.7269,-3.0000,0
jobID622750,78.7913,0.9169,0.0011,-3.0000,0
jobID1117528,19.7977,2.8662,-0.9203,2.6024,0
jobID1402446,70.1989,-1.5686,-0.4734,-3.0000,0
jobID2120187,10.1139,0.6143,0.1308,-0.4947,0
jobID78986,18.5448,3.1748,0.5269,-3.0000,0
jobID1739763,15.9738,-1.0133,0.9850,-3.0000,0
jobID1453621,170.8720,-0.6862,0.8723,-3.0000,0
jobID605616,129.2004,3.4084,0.6762,-3.0000,0
jobID763657,14.9747,0.8039,0.1125,-3.0000,0
jobID1210793,40.2988,2.8021,-0.5261,1.4670,0
jobID3505990,31.8845,-1.2460,0.8497,-2.9345,0
jobID3495532,5.0469,2.5393,-1.3347,-0.8554,0
jobID424088,30.0800,2.0682,0.2314,2.3114,0
jobID2669386,33.1481,-1.2178,0.9146,-2.9241,0
jobID685680,22.2654,3.1418,-0.4871,-3.0000,0
jobID3501712,32.1351,-1.3150,0.7771,-2.9270,0
jobID1854295,20.8001,2.7372,-0.4760,-3.0000,0
jobID814013,15.2351,-1.6337,-0.5011,-3.0000,0
jobID1119900,20.5398,0.4191,-0.9213,-0.1447,0
jobID445032,22.2037,3.0316,-0.2000,-3.0000,0
